username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-02-05 09:03;0;0;"Someone buy me a beautyblender pro n I’ll love u forever pls n thank u";;;;"960529355310030848";https://twitter.com/ianasurch_/status/960529355310030848
;2018-02-05 08:31;0;3;"UD All Nighter all the way! Its a lil thick but with a damp beautyblender it's the shizzle. Awesome coverage & better than Shape Tape imo x";;;;"960521332223021056";https://twitter.com/Shahleena/status/960521332223021056
;2018-02-05 06:25;0;5;"My friend just thought my beautyblender was a buttplug-";;;;"960489639806193665";https://twitter.com/caseokjin/status/960489639806193665
;2018-02-05 05:25;0;3;"Heute Puder mit dem BeautyBlender anstelle mit dem Pinsel aufgetragen und das Ergebnis ist so viel schöner";;;;"960474414985998336";https://twitter.com/plaindid/status/960474414985998336
;2018-02-07 03:35;0;1;"@Snapchat @houseoflashes @BECCA_COSMETICS @BenefitBeauty @Clinique @Doseofcolors @beautyblender @francescas #beautyblog #cosmetics #mua #beautyblogger #beauty #makeup #glamour #naturalbeauty pic.twitter.com/PUvbOAGXoa";;@Snapchat @houseoflashes @BECCA_COSMETICS @BenefitBeauty @Clinique @Doseofcolors @beautyblender @francescas;#beautyblog #cosmetics #mua #beautyblogger #beauty #makeup #glamour #naturalbeauty;"961171512777629696";https://twitter.com/maganr0324/status/961171512777629696
;2018-02-07 00:27;0;0;"#2: beautyblender chill, Makeup Sponge For Foundations, Powders & Creams: beautyblender chill… https:// goo.gl/fb/iQmE8D #Bathing #Shower";;;#2 #Bathing #Shower;"961124139590471680";https://twitter.com/Bathing_Access/status/961124139590471680
;2018-02-06 22:15;0;1;"i know its so annoying";;;;"961090945734381568";https://twitter.com/katjal0/status/961090945734381568
;2018-02-06 22:05;0;0;"Ughhh :( I feel like i just got it!! I had my old one forever and it was fine?";;;;"961088455123132416";https://twitter.com/martinamillerx/status/961088455123132416
;2018-02-06 21:11;0;0;"Here is another one #fentybeauty #maccosmetic #anastasiabeverlyhills #beautyblender … https://www. instagram.com/p/Be4UJdAFgUG/";;;#fentybeauty #maccosmetic #anastasiabeverlyhills #beautyblender;"961074960834932737";https://twitter.com/Nysha1013/status/961074960834932737
;2018-02-06 02:17;0;1;"";;;;"960789414468374528";https://twitter.com/ARTPhotoMakeUp/status/960789414468374528
;2018-02-05 04:01;0;0;"Now available at Makeup Shack: beautyblender mic... Check it out here! http:// makeupshack.co.za/products/beaut yblender-micro-mini-pro?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet …";;;;"960453402957316096";https://twitter.com/MakeupShackSA/status/960453402957316096
;2018-02-05 02:30;0;0;"La Surface Simple de #BeautyBlender te permite colocar, mezclar y combinar maquillaje, brindando un ambiente seguro para personalizar y experimentar. http:// ow.ly/c1f830i9oyF pic.twitter.com/YAPXpC9GCg";;;#BeautyBlender;"960430355617632258";https://twitter.com/Voranamx/status/960430355617632258
;2018-02-05 00:17;0;2;"Makeup Hashtags This look was for last weeks @beautyblender for @sephoramx cluster training...… https://www. instagram.com/p/Bezf1qUB3LQ/";;@beautyblender @sephoramx;;"960396977329659904";https://twitter.com/GinaStar22/status/960396977329659904
;2018-02-04 22:30;1;0;"Ladies, menggunakan aplikator yang tepat adalah langkah penting agar contouring dan base foundation kamu menyatu sempurna. Kamu bisa menggunakan beautyblender , oval brush atau kuas. #CintaiKulitSehatmu pic.twitter.com/QlOkL9ewwl";;;#CintaiKulitSehatmu;"960369987687874561";https://twitter.com/Venus_IND/status/960369987687874561
;2018-02-04 21:28;1;2;"I lost my beautyblender this morning & greg just found it & said so excitely " your baby blender!!!!" .....";;;;"960354328576974849";https://twitter.com/emilieclairee/status/960354328576974849
;2018-02-04 20:57;1;0;"Looking for a Beautyblender Alternative? The Beauty Closet Has You Covered With These Top 5 Affordable Beauty Sponges: https:// buff.ly/2EEGses #TheBeautyCloset #bbloggers #beautybloggers #beauty #skincare #makeup pic.twitter.com/Ay8yraPWEp";;;#TheBeautyCloset #bbloggers #beautybloggers #beauty #skincare #makeup;"960346691177238528";https://twitter.com/ladybuggirlqtee/status/960346691177238528
;2018-02-04 20:32;0;0;"The Untold Story of Beautyblender - http:// bit.ly/245AxU5 pic.twitter.com/pGsRinEFig";;;;"960340257953562624";https://twitter.com/dianasbeauties/status/960340257953562624
;2018-02-04 19:00;0;0;"Aplica tu blush favorito con la Beauty Blusher de #BEAUTYBLENDER y consigue un look natural en tus mejillas . http:// ow.ly/9QoK30i94Zd pic.twitter.com/WVhcVREqHW";;;#BEAUTYBLENDER;"960317138631262209";https://twitter.com/Voranamx/status/960317138631262209
;2018-02-04 18:15;0;0;"How To Clean A Beauty Blender https:// youtu.be/_p9QLgH3Sos #BeautyBlender #makeup pic.twitter.com/pvIBwNQ4G7";;;#BeautyBlender #makeup;"960305798101553152";https://twitter.com/ShaneeJudee/status/960305798101553152
;2018-02-04 17:47;0;0;"Beautyblender";;;;"960298791105716227";https://twitter.com/onurbaris42/status/960298791105716227
;2018-02-04 17:33;1;2;"The new teal @beautyblender has me feeling all kinds of blue #beautybliss https://www. pinterest.com/MissJaneSpring /beautybliss/ … pic.twitter.com/CNE5AzIIwf";;@beautyblender;#beautybliss;"960295218653298688";https://twitter.com/missjanespring/status/960295218653298688
;2018-02-04 16:11;0;0;"My amazing bf surprised me with a 3-pack of beauty blenders a few months back, I cried b/c so sweet of him & then I cried when I misplaced them. I’ve literally looked for them over and over ever since but they’re gone, like of course @Sephora @beautyblender";;@Sephora @beautyblender;;"960274687237517312";https://twitter.com/GigiSmilesXo/status/960274687237517312
;2018-02-06 20:31;0;0;"ハリウッドで活躍するメイクアップアーティスト達が 愛用 メイクアップ を変える 究極の スポンジ ☆ https:// thecontents.thebase.in/items/4940654 #beautyblender #メイク #beauty #セレブ #ハリウッド";;;#beautyblender #メイク #beauty #セレブ #ハリウッド;"961064764356026368";https://twitter.com/THE_CONTENTS_JP/status/961064764356026368
;2018-02-06 20:30;0;0;"How can I pick? It’s like choosing between my right or left leg!? Lmao";;;;"961064508281126912";https://twitter.com/sandycarlisle1/status/961064508281126912
;2018-02-06 20:22;0;0;"@Sephora haul! @tartecosmetics @KATVONDbeauty @BenefitBeauty @ABHcosmetics @beautyblender pic.twitter.com/fificvSKeJ";;@Sephora @tartecosmetics @KATVONDbeauty @BenefitBeauty @ABHcosmetics @beautyblender;;"961062655514390528";https://twitter.com/neutralsoymilky/status/961062655514390528
;2018-02-06 19:53;0;0;"the sephora brand beautyblender knock-off is pretty good and in the ~$10 range if you use those!";;;;"961055395853762560";https://twitter.com/laurensieben/status/961055395853762560
;2018-02-06 19:38;0;0;"I did!";;;;"961051506660212739";https://twitter.com/saflyer/status/961051506660212739
;2018-02-06 19:34;0;0;"(Blotterazzi by Beauty Blender) #makeup #beautyblender #blotterazzi #blottingpaper #sephora #ulta #aspiringmua";;;#makeup #beautyblender #blotterazzi #blottingpaper #sephora #ulta #aspiringmua;"961050431895031808";https://twitter.com/beautyst8ments/status/961050431895031808
;2018-02-06 08:32;0;1;"";;;;"960884029217234944";https://twitter.com/aligarcialobato/status/960884029217234944
;2018-02-04 15:30;0;1;"Cleaned all my makeup brushes and @beautyblender sponges this morning #lit";;@beautyblender;#lit;"960264414841659392";https://twitter.com/AlissaSue3/status/960264414841659392
;2018-02-04 15:16;1;2;"Story story night with @QueenBeeIeBlog #makeuptutorial #storytime #story #instagramstory #bblogger #bbloggers #beauty #howto #makeupsponge #beautysponge #spongedry #basicbeautytools #foundationblender #beautyblender #beautyblogger #blog #ad #socialmedia #RT pic.twitter.com/U6WYggVFs5";;@QueenBeeIeBlog;#makeuptutorial #storytime #story #instagramstory #bblogger #bbloggers #beauty #howto #makeupsponge #beautysponge #spongedry #basicbeautytools #foundationblender #beautyblender #beautyblogger #blog #ad #socialmedia #RT;"960260690664673281";https://twitter.com/basicbeautytool/status/960260690664673281
;2018-02-04 14:26;0;2;"Got the Sunday night blues? Why not treat yo self to a new blender! We recommend replacing yours every 3 months! #beautyblender pic.twitter.com/qq854vCKRb";;;#beautyblender;"960248300241915906";https://twitter.com/beautyblenderUK/status/960248300241915906
;2018-02-04 13:39;0;2;""Como Limpiar Tus Pinceles - Parte 2" @MACcosmetics @beautyblender @AliExpressES https://www. youtube.com/watch?v=AlF_6E U3sHw&feature=youtu.be … pic.twitter.com/tPe0VrQ3lS";;@MACcosmetics @beautyblender @AliExpressES;;"960236381309194240";https://twitter.com/VicWorld16/status/960236381309194240
;2018-02-04 13:36;0;1;"#soreal";;;#soreal;"960235610601639937";https://twitter.com/imstephsaunders/status/960235610601639937
;2018-02-04 13:20;1;2;"";;;;"960231528893698049";https://twitter.com/Stardivarius_/status/960231528893698049
;2018-02-04 12:20;0;2;"Con ese color de ojos...y esa boca tan bonita...";;;;"960216575310692353";https://twitter.com/Isabramaa/status/960216575310692353
;2018-02-04 11:41;1;12;"Our gameplan for a flawless face! Anyone else hear there’s a football game during the @justintimberlake Concert?? #chillitsjustmakeup - http:// ift.tt/2nGKpat";;@justintimberlake;#chillitsjustmakeup;"960206750258515968";https://twitter.com/beautyblender/status/960206750258515968
;2018-02-04 10:50;1;1;"Me encantas";;;;"960193819542204416";https://twitter.com/elisacreams/status/960193819542204416
;2018-02-04 10:45;0;0;"Hey @beautyblender I’ve only had a Beauty blender for a month and it’s already falling apart! What gives?";;@beautyblender;;"960192594604048387";https://twitter.com/tiamiadia/status/960192594604048387
;2018-02-04 10:14;0;1;"i think i will need to start using beautyblender alr bcos using brush will only irritate my skin ))-:";;;;"960184748214599680";https://twitter.com/_asndhisml/status/960184748214599680
;2018-02-04 08:18;0;1;"This is what the #beautyblender does with your #highlight and #contour #makeup #Sephora … https://www. instagram.com/p/BexyEtGAtrs/";;;#beautyblender #highlight #contour #makeup #Sephora;"960155603720134656";https://twitter.com/sassyonebeauty/status/960155603720134656
